195494 ivanpu    20   0 1524592  52768  33416 R  34.6  0.0   0:00.18 python
195494 ivanpu    20   0   12.6g   3.7g 770228 R  98.1  2.0   0:51.40 python
195494 ivanpu    20   0   12.6g   3.7g 770228 R 100.0  2.0   0:51.91 python
195494 ivanpu    20   0   12.6g   3.7g 770228 R  98.1  2.0   0:52.42 python
195494 ivanpu    20   0   12.6g   3.7g 770228 R 100.0  2.0   0:52.93 python
195494 ivanpu    20   0   12.6g   3.7g 770228 R 102.0  2.0   0:53.45 python
195494 ivanpu    20   0   12.6g   3.7g 770228 R  98.0  2.0   0:53.95 python
195494 ivanpu    20   0   12.6g   3.7g 770228 R 100.0  2.0   0:54.47 python
195494 ivanpu    20   0   12.6g   3.7g 770228 R 100.0  2.0   0:54.98 python
195494 ivanpu    20   0   12.9g   3.7g 770412 R 100.0  2.0   0:55.50 python
195494 ivanpu    20   0   12.9g   3.7g 770412 R 100.0  2.0   0:56.01 python
195494 ivanpu    20   0   12.9g   3.7g 770412 R 102.0  2.0   0:56.53 python
195494 ivanpu    20   0   12.9g   3.7g 770412 R  98.1  2.0   0:57.04 python
195494 ivanpu    20   0   12.9g   3.7g 770412 R 100.0  2.0   0:57.55 python
195494 ivanpu    20   0   12.9g   3.7g 770412 R 100.0  2.0   0:58.06 python
195494 ivanpu    20   0   12.9g   3.7g 770412 R  98.1  2.0   0:58.57 python
195494 ivanpu    20   0   12.9g   3.7g 770412 R 100.0  2.0   0:59.08 python
195494 ivanpu    20   0   13.0g   3.7g 770508 S 100.0  2.0   0:59.59 python
195815 ivanpu    20   0   12.6g   3.0g 108588 S   0.0  1.6   0:00.00 python
195816 ivanpu    20   0   12.6g   3.0g 108588 S   0.0  1.6   0:00.00 python
195817 ivanpu    20   0   12.6g   3.0g 108588 S   0.0  1.6   0:00.00 python
195494 ivanpu    20   0   17.4g   3.7g 778128 R  69.2  2.0   0:59.95 python
195815 ivanpu    20   0   12.6g   3.0g 112048 S   7.7  1.6   0:00.04 python
195816 ivanpu    20   0   12.6g   3.0g 111940 S   5.8  1.6   0:00.03 python
195817 ivanpu    20   0   12.6g   3.0g 112044 S   3.8  1.6   0:00.02 python
195818 ivanpu    20   0   12.6g   3.0g 112044 S   3.8  1.6   0:00.02 python
195494 ivanpu    20   0   16.9g   3.8g 783068 R 102.0  2.0   1:00.47 python
195815 ivanpu    20   0   12.6g   3.0g 112048 S   0.0  1.6   0:00.04 python
195816 ivanpu    20   0   12.6g   3.0g 111940 S   0.0  1.6   0:00.03 python
195817 ivanpu    20   0   12.6g   3.0g 112044 S   0.0  1.6   0:00.02 python
195818 ivanpu    20   0   12.6g   3.0g 112044 S   0.0  1.6   0:00.02 python
195494 ivanpu    20   0   16.9g   3.8g 783068 R  96.2  2.1   1:00.97 python
195815 ivanpu    20   0   12.6g   3.0g 112048 S   0.0  1.6   0:00.04 python
195816 ivanpu    20   0   12.6g   3.0g 111940 S   0.0  1.6   0:00.03 python
195817 ivanpu    20   0   12.6g   3.0g 112044 S   0.0  1.6   0:00.02 python
195818 ivanpu    20   0   12.6g   3.0g 112044 S   0.0  1.6   0:00.02 python
195494 ivanpu    20   0   16.9g   3.8g 783068 R 103.9  2.1   1:01.50 python
195815 ivanpu    20   0   12.6g   3.0g 112048 S   0.0  1.6   0:00.04 python
195816 ivanpu    20   0   12.6g   3.0g 111940 S   0.0  1.6   0:00.03 python
195817 ivanpu    20   0   12.6g   3.0g 112044 S   0.0  1.6   0:00.02 python
195818 ivanpu    20   0   12.6g   3.0g 112044 S   0.0  1.6   0:00.02 python
195494 ivanpu    20   0   16.9g   3.8g 785140 R  94.2  2.1   1:01.99 python
195816 ivanpu    20   0   12.6g   3.0g 111940 S   1.9  1.6   0:00.04 python
195815 ivanpu    20   0   12.6g   3.0g 112048 S   0.0  1.6   0:00.04 python
195817 ivanpu    20   0   12.6g   3.0g 112044 S   0.0  1.6   0:00.02 python
195818 ivanpu    20   0   12.6g   3.0g 112044 S   0.0  1.6   0:00.02 python
195494 ivanpu    20   0   16.9g   3.8g 785140 R 102.0  2.1   1:02.51 python
195815 ivanpu    20   0   12.6g   3.0g 112048 S   0.0  1.6   0:00.04 python
195816 ivanpu    20   0   12.6g   3.0g 111940 S   0.0  1.6   0:00.04 python
195817 ivanpu    20   0   12.6g   3.0g 112044 S   0.0  1.6   0:00.02 python
195818 ivanpu    20   0   12.6g   3.0g 112044 S   0.0  1.6   0:00.02 python
195494 ivanpu    20   0   16.9g   3.8g 785140 R  96.2  2.1   1:03.01 python
195817 ivanpu    20   0   12.6g   3.0g 112048 S   3.8  1.6   0:00.04 python
195815 ivanpu    20   0   12.6g   3.0g 112048 S   0.0  1.6   0:00.04 python
195816 ivanpu    20   0   12.6g   3.0g 111940 S   0.0  1.6   0:00.04 python
195818 ivanpu    20   0   12.6g   3.0g 112044 S   0.0  1.6   0:00.02 python
195494 ivanpu    20   0   16.9g   3.8g 785140 R 100.0  2.1   1:03.52 python
195815 ivanpu    20   0   12.6g   3.0g 112048 S   0.0  1.6   0:00.04 python
195816 ivanpu    20   0   12.6g   3.0g 111940 S   0.0  1.6   0:00.04 python
195817 ivanpu    20   0   12.6g   3.0g 112048 S   0.0  1.6   0:00.04 python
195818 ivanpu    20   0   12.6g   3.0g 112044 S   0.0  1.6   0:00.02 python
195494 ivanpu    20   0   16.9g   3.8g 785140 R  98.0  2.1   1:04.02 python
195818 ivanpu    20   0   12.6g   3.0g 112052 S   3.9  1.6   0:00.04 python
195815 ivanpu    20   0   12.6g   3.0g 112048 S   0.0  1.6   0:00.04 python
195816 ivanpu    20   0   12.6g   3.0g 111940 S   0.0  1.6   0:00.04 python
195817 ivanpu    20   0   12.6g   3.0g 112048 S   0.0  1.6   0:00.04 python
195494 ivanpu    20   0   16.9g   3.8g 785140 R  96.2  2.1   1:04.52 python
195815 ivanpu    20   0   12.6g   3.0g 112048 S   1.9  1.6   0:00.05 python
195816 ivanpu    20   0   12.6g   3.0g 111940 S   0.0  1.6   0:00.04 python
195817 ivanpu    20   0   12.6g   3.0g 112048 S   0.0  1.6   0:00.04 python
195818 ivanpu    20   0   12.6g   3.0g 112052 S   0.0  1.6   0:00.04 python
195494 ivanpu    20   0   16.9g   3.8g 785140 R 102.0  2.1   1:05.04 python
195815 ivanpu    20   0   12.6g   3.0g 112048 S   0.0  1.6   0:00.05 python
195816 ivanpu    20   0   12.6g   3.0g 111940 S   0.0  1.6   0:00.04 python
195817 ivanpu    20   0   12.6g   3.0g 112048 S   0.0  1.6   0:00.04 python
195818 ivanpu    20   0   12.6g   3.0g 112052 S   0.0  1.6   0:00.04 python
195494 ivanpu    20   0   16.9g   3.8g 785140 R  94.2  2.1   1:05.53 python
195816 ivanpu    20   0   12.6g   3.0g 111940 S   1.9  1.6   0:00.05 python
195815 ivanpu    20   0   12.6g   3.0g 112048 S   0.0  1.6   0:00.05 python
195817 ivanpu    20   0   12.6g   3.0g 112048 S   0.0  1.6   0:00.04 python
195818 ivanpu    20   0   12.6g   3.0g 112052 S   0.0  1.6   0:00.04 python
195494 ivanpu    20   0   16.9g   3.8g 785140 R 102.0  2.1   1:06.05 python
195815 ivanpu    20   0   12.6g   3.0g 112048 S   0.0  1.6   0:00.05 python
195816 ivanpu    20   0   12.6g   3.0g 111940 S   0.0  1.6   0:00.05 python
195817 ivanpu    20   0   12.6g   3.0g 112048 S   0.0  1.6   0:00.04 python
195818 ivanpu    20   0   12.6g   3.0g 112052 S   0.0  1.6   0:00.04 python
195494 ivanpu    20   0   16.9g   3.8g 785140 R  94.2  2.1   1:06.54 python
195817 ivanpu    20   0   12.6g   3.0g 112048 S   3.8  1.6   0:00.06 python
195815 ivanpu    20   0   12.6g   3.0g 112048 S   0.0  1.6   0:00.05 python
195816 ivanpu    20   0   12.6g   3.0g 111940 S   0.0  1.6   0:00.05 python
195818 ivanpu    20   0   12.6g   3.0g 112052 S   0.0  1.6   0:00.04 python
195494 ivanpu    20   0   16.9g   3.8g 785140 R 102.0  2.1   1:07.06 python
195815 ivanpu    20   0   12.6g   3.0g 112048 S   0.0  1.6   0:00.05 python
195816 ivanpu    20   0   12.6g   3.0g 111940 S   0.0  1.6   0:00.05 python
195817 ivanpu    20   0   12.6g   3.0g 112048 S   0.0  1.6   0:00.06 python
195818 ivanpu    20   0   12.6g   3.0g 112052 S   0.0  1.6   0:00.04 python
195494 ivanpu    20   0   16.9g   3.8g 785140 R  96.1  2.1   1:07.55 python
195818 ivanpu    20   0   12.6g   3.0g 112052 S   2.0  1.6   0:00.05 python
195815 ivanpu    20   0   12.6g   3.0g 112048 S   0.0  1.6   0:00.05 python
195816 ivanpu    20   0   12.6g   3.0g 111940 S   0.0  1.6   0:00.05 python
195817 ivanpu    20   0   12.6g   3.0g 112048 S   0.0  1.6   0:00.06 python
195494 ivanpu    20   0   16.9g   3.8g 785140 R  96.2  2.1   1:08.05 python
195815 ivanpu    20   0   12.6g   3.0g 112048 S   3.8  1.6   0:00.07 python
195816 ivanpu    20   0   12.6g   3.0g 111940 S   0.0  1.6   0:00.05 python
195817 ivanpu    20   0   12.6g   3.0g 112048 S   0.0  1.6   0:00.06 python
195818 ivanpu    20   0   12.6g   3.0g 112052 S   0.0  1.6   0:00.05 python
195494 ivanpu    20   0   16.9g   3.8g 785140 R 102.0  2.1   1:08.57 python
195815 ivanpu    20   0   12.6g   3.0g 112048 S   0.0  1.6   0:00.07 python
195816 ivanpu    20   0   12.6g   3.0g 111940 S   0.0  1.6   0:00.05 python
195817 ivanpu    20   0   12.6g   3.0g 112048 S   0.0  1.6   0:00.06 python
195818 ivanpu    20   0   12.6g   3.0g 112052 S   0.0  1.6   0:00.05 python
195494 ivanpu    20   0   16.9g   3.8g 785140 S  96.2  2.1   1:09.07 python
195816 ivanpu    20   0   12.6g   3.0g 111940 S   3.8  1.6   0:00.07 python
195815 ivanpu    20   0   12.6g   3.0g 112048 S   0.0  1.6   0:00.07 python
195817 ivanpu    20   0   12.6g   3.0g 112048 S   0.0  1.6   0:00.06 python
195818 ivanpu    20   0   12.6g   3.0g 112052 S   0.0  1.6   0:00.05 python
195494 ivanpu    20   0   16.9g   3.8g 785140 R 100.0  2.1   1:09.58 python
195815 ivanpu    20   0   12.6g   3.0g 112048 S   0.0  1.6   0:00.07 python
195816 ivanpu    20   0   12.6g   3.0g 111940 S   0.0  1.6   0:00.07 python
195817 ivanpu    20   0   12.6g   3.0g 112048 S   0.0  1.6   0:00.06 python
195818 ivanpu    20   0   12.6g   3.0g 112052 S   0.0  1.6   0:00.05 python
195494 ivanpu    20   0   16.9g   3.8g 785176 R  98.0  2.1   1:10.08 python
195817 ivanpu    20   0   12.6g   3.0g 112048 S   2.0  1.6   0:00.07 python
195815 ivanpu    20   0   12.6g   3.0g 112048 S   0.0  1.6   0:00.07 python
195816 ivanpu    20   0   12.6g   3.0g 111940 S   0.0  1.6   0:00.07 python
195818 ivanpu    20   0   12.6g   3.0g 112052 S   0.0  1.6   0:00.05 python
195494 ivanpu    20   0   16.9g   3.8g 785176 R 100.0  2.1   1:10.60 python
195815 ivanpu    20   0   12.6g   3.0g 112048 S   0.0  1.6   0:00.07 python
195816 ivanpu    20   0   12.6g   3.0g 111940 S   0.0  1.6   0:00.07 python
195817 ivanpu    20   0   12.6g   3.0g 112048 S   0.0  1.6   0:00.07 python
195818 ivanpu    20   0   12.6g   3.0g 112052 S   0.0  1.6   0:00.05 python
195494 ivanpu    20   0   16.9g   3.8g 785176 R  98.0  2.1   1:11.10 python
195818 ivanpu    20   0   12.6g   3.0g 112060 S   2.0  1.6   0:00.06 python
195815 ivanpu    20   0   12.6g   3.0g 112048 S   0.0  1.6   0:00.07 python
195816 ivanpu    20   0   12.6g   3.0g 111940 S   0.0  1.6   0:00.07 python
195817 ivanpu    20   0   12.6g   3.0g 112048 S   0.0  1.6   0:00.07 python
195494 ivanpu    20   0   16.9g   3.8g 785180 R  94.2  2.1   1:11.59 python
195815 ivanpu    20   0   12.6g   3.0g 112048 S   1.9  1.6   0:00.08 python
195816 ivanpu    20   0   12.6g   3.0g 111940 S   0.0  1.6   0:00.07 python
195817 ivanpu    20   0   12.6g   3.0g 112048 S   0.0  1.6   0:00.07 python
195818 ivanpu    20   0   12.6g   3.0g 112060 S   0.0  1.6   0:00.06 python
195494 ivanpu    20   0   16.9g   3.8g 785180 R 102.0  2.1   1:12.11 python
195815 ivanpu    20   0   12.6g   3.0g 112048 S   0.0  1.6   0:00.08 python
195816 ivanpu    20   0   12.6g   3.0g 111940 S   0.0  1.6   0:00.07 python
195817 ivanpu    20   0   12.6g   3.0g 112048 S   0.0  1.6   0:00.07 python
195818 ivanpu    20   0   12.6g   3.0g 112060 S   0.0  1.6   0:00.06 python
195494 ivanpu    20   0   16.9g   3.8g 785180 S  96.2  2.1   1:12.61 python
195816 ivanpu    20   0   12.6g   3.0g 111940 S   1.9  1.6   0:00.08 python
195815 ivanpu    20   0   12.6g   3.0g 112048 S   0.0  1.6   0:00.08 python
195817 ivanpu    20   0   12.6g   3.0g 112048 S   0.0  1.6   0:00.07 python
195818 ivanpu    20   0   12.6g   3.0g 112060 S   0.0  1.6   0:00.06 python
195494 ivanpu    20   0   16.9g   3.8g 785180 R 100.0  2.1   1:13.12 python
195815 ivanpu    20   0   12.6g   3.0g 112048 S   0.0  1.6   0:00.08 python
195816 ivanpu    20   0   12.6g   3.0g 111940 S   0.0  1.6   0:00.08 python
195817 ivanpu    20   0   12.6g   3.0g 112048 S   0.0  1.6   0:00.07 python
195818 ivanpu    20   0   12.6g   3.0g 112060 S   0.0  1.6   0:00.06 python
195494 ivanpu    20   0   16.9g   3.8g 785180 R  98.0  2.1   1:13.62 python
195817 ivanpu    20   0   12.6g   3.0g 112048 S   2.0  1.6   0:00.08 python
195815 ivanpu    20   0   12.6g   3.0g 112048 S   0.0  1.6   0:00.08 python
195816 ivanpu    20   0   12.6g   3.0g 111940 S   0.0  1.6   0:00.08 python
195818 ivanpu    20   0   12.6g   3.0g 112060 S   0.0  1.6   0:00.06 python
195494 ivanpu    20   0   16.9g   3.8g 785180 R  98.1  2.1   1:14.13 python
195815 ivanpu    20   0   12.6g   3.0g 112048 S   0.0  1.6   0:00.08 python
195816 ivanpu    20   0   12.6g   3.0g 111940 S   0.0  1.6   0:00.08 python
195817 ivanpu    20   0   12.6g   3.0g 112048 S   0.0  1.6   0:00.08 python
195818 ivanpu    20   0   12.6g   3.0g 112060 S   0.0  1.6   0:00.06 python
195494 ivanpu    20   0   16.9g   3.8g 785228 R  98.0  2.1   1:14.63 python
195818 ivanpu    20   0   12.6g   3.0g 112056 S   2.0  1.6   0:00.07 python
195815 ivanpu    20   0   12.6g   3.0g 112048 S   0.0  1.6   0:00.08 python
195816 ivanpu    20   0   12.6g   3.0g 111940 S   0.0  1.6   0:00.08 python
195817 ivanpu    20   0   12.6g   3.0g 112048 S   0.0  1.6   0:00.08 python
195494 ivanpu    20   0   16.9g   3.8g 785228 R  96.2  2.1   1:15.13 python
195815 ivanpu    20   0   12.6g   3.0g 112048 S   1.9  1.6   0:00.09 python
195816 ivanpu    20   0   12.6g   3.0g 111940 S   0.0  1.6   0:00.08 python
195817 ivanpu    20   0   12.6g   3.0g 112048 S   0.0  1.6   0:00.08 python
195818 ivanpu    20   0   12.6g   3.0g 112056 S   0.0  1.6   0:00.07 python
195494 ivanpu    20   0   16.9g   3.8g 785228 R 102.0  2.1   1:15.65 python
195815 ivanpu    20   0   12.6g   3.0g 112048 S   0.0  1.6   0:00.09 python
195816 ivanpu    20   0   12.6g   3.0g 111940 S   0.0  1.6   0:00.08 python
195817 ivanpu    20   0   12.6g   3.0g 112048 S   0.0  1.6   0:00.08 python
195818 ivanpu    20   0   12.6g   3.0g 112056 S   0.0  1.6   0:00.07 python
195494 ivanpu    20   0   16.9g   3.8g 785228 S  94.2  2.1   1:16.14 python
195816 ivanpu    20   0   12.6g   3.0g 111940 S   1.9  1.6   0:00.09 python
195815 ivanpu    20   0   12.6g   3.0g 112048 S   0.0  1.6   0:00.09 python
195817 ivanpu    20   0   12.6g   3.0g 112048 S   0.0  1.6   0:00.08 python
195818 ivanpu    20   0   12.6g   3.0g 112056 S   0.0  1.6   0:00.07 python
195494 ivanpu    20   0   16.9g   3.8g 785228 R 102.0  2.1   1:16.66 python
195815 ivanpu    20   0   12.6g   3.0g 112048 S   0.0  1.6   0:00.09 python
195816 ivanpu    20   0   12.6g   3.0g 111940 S   0.0  1.6   0:00.09 python
195817 ivanpu    20   0   12.6g   3.0g 112048 S   0.0  1.6   0:00.08 python
195818 ivanpu    20   0   12.6g   3.0g 112056 S   0.0  1.6   0:00.07 python
195494 ivanpu    20   0   16.9g   3.8g 785228 R  96.1  2.1   1:17.15 python
195817 ivanpu    20   0   12.6g   3.0g 112048 S   3.9  1.6   0:00.10 python
195815 ivanpu    20   0   12.6g   3.0g 112048 S   0.0  1.6   0:00.09 python
195816 ivanpu    20   0   12.6g   3.0g 111940 S   0.0  1.6   0:00.09 python
195818 ivanpu    20   0   12.6g   3.0g 112056 S   0.0  1.6   0:00.07 python
195494 ivanpu    20   0   16.9g   3.8g 785228 R 100.0  2.1   1:17.67 python
195815 ivanpu    20   0   12.6g   3.0g 112048 S   0.0  1.6   0:00.09 python
195816 ivanpu    20   0   12.6g   3.0g 111940 S   0.0  1.6   0:00.09 python
195817 ivanpu    20   0   12.6g   3.0g 112048 S   0.0  1.6   0:00.10 python
195818 ivanpu    20   0   12.6g   3.0g 112056 S   0.0  1.6   0:00.07 python
195494 ivanpu    20   0   16.9g   3.8g 785228 R  98.0  2.1   1:18.17 python
195818 ivanpu    20   0   12.6g   3.0g 112076 S   3.9  1.6   0:00.09 python
195815 ivanpu    20   0   12.6g   3.0g 112048 S   0.0  1.6   0:00.09 python
195816 ivanpu    20   0   12.6g   3.0g 111940 S   0.0  1.6   0:00.09 python
195817 ivanpu    20   0   12.6g   3.0g 112048 S   0.0  1.6   0:00.10 python
195494 ivanpu    20   0   16.9g   3.8g 785228 R 100.0  2.1   1:18.69 python
195815 ivanpu    20   0   12.6g   3.0g 112048 S   0.0  1.6   0:00.09 python
195816 ivanpu    20   0   12.6g   3.0g 111940 S   0.0  1.6   0:00.09 python
195817 ivanpu    20   0   12.6g   3.0g 112048 S   0.0  1.6   0:00.10 python
195818 ivanpu    20   0   12.6g   3.0g 112076 S   0.0  1.6   0:00.09 python
195494 ivanpu    20   0   16.9g   3.8g 785232 R  96.1  2.1   1:19.18 python
195815 ivanpu    20   0   12.6g   3.0g 112048 S   2.0  1.6   0:00.10 python
195816 ivanpu    20   0   12.6g   3.0g 111940 S   0.0  1.6   0:00.09 python
195817 ivanpu    20   0   12.6g   3.0g 112048 S   0.0  1.6   0:00.10 python
195818 ivanpu    20   0   12.6g   3.0g 112076 S   0.0  1.6   0:00.09 python
195494 ivanpu    20   0   16.9g   3.8g 785232 R 100.0  2.1   1:19.70 python
195815 ivanpu    20   0   12.6g   3.0g 112048 S   0.0  1.6   0:00.10 python
195816 ivanpu    20   0   12.6g   3.0g 111940 S   0.0  1.6   0:00.09 python
