225007 ivanpu    20   0 9490068   1.0g 269312 R 100.0  0.6   0:32.51 python
225007 ivanpu    20   0 9491092   1.0g 269328 R 100.0  0.6   0:33.02 python
225007 ivanpu    20   0 9491604   1.0g 269384 R 100.0  0.6   0:33.54 python
225007 ivanpu    20   0 9492372   1.0g 269384 R 100.0  0.6   0:34.05 python
225007 ivanpu    20   0 9492884   1.0g 269384 R 100.0  0.6   0:34.56 python
225007 ivanpu    20   0 9493140   1.0g 269384 R  98.1  0.6   0:35.07 python
225007 ivanpu    20   0 9515792   1.1g 269900 R 102.0  0.6   0:35.59 python
225007 ivanpu    20   0 9532216   1.1g 270608 R  96.2  0.6   0:36.09 python
225007 ivanpu    20   0 9534432   1.1g 271112 R 102.0  0.6   0:36.61 python
225007 ivanpu    20   0 9538844   1.1g 271472 R 100.0  0.6   0:37.13 python
225007 ivanpu    20   0 9544460   1.1g 271572 R  98.0  0.6   0:37.63 python
225007 ivanpu    20   0 9544460   1.1g 271712 R 102.0  0.6   0:38.15 python
225007 ivanpu    20   0 9551180   1.1g 271960 R 100.0  0.6   0:38.67 python
225007 ivanpu    20   0 9551180   1.1g 271960 R 100.0  0.6   0:39.18 python
225007 ivanpu    20   0 9618768   1.1g 272456 R  98.1  0.6   0:39.69 python
225007 ivanpu    20   0 9618768   1.1g 272676 R 100.0  0.6   0:40.20 python
225007 ivanpu    20   0 9828620   1.3g 297320 R 100.0  0.7   0:40.72 python
225007 ivanpu    20   0   10.1g   1.4g 316896 S 100.0  0.8   0:41.23 python
225007 ivanpu    20   0   10.3g   1.6g 333000 S 100.0  0.8   0:41.75 python
225007 ivanpu    20   0   11.2g   1.8g 443928 S 100.0  1.0   0:42.26 python
225007 ivanpu    20   0   11.5g   2.0g 464684 S  98.1  1.1   0:42.77 python
225007 ivanpu    20   0   11.8g   2.2g 492520 S 102.0  1.2   0:43.29 python
225007 ivanpu    20   0   12.2g   2.4g 513708 S 100.0  1.3   0:43.80 python
225007 ivanpu    20   0   12.7g   2.5g 535636 S  92.3  1.3   0:44.28 python
225007 ivanpu    20   0   16.3g   2.6g 540600 S  86.3  1.4   0:44.72 python
225007 ivanpu    20   0   20.4g   2.8g 578604 S  98.1  1.5   0:45.23 python
225007 ivanpu    20   0   20.4g   2.9g 677816 S 102.0  1.5   0:45.75 python
225007 ivanpu    20   0   20.6g   3.1g 809240 S  98.1  1.7   0:46.26 python
225007 ivanpu    20   0   21.0g   3.4g   1.0g R 100.0  1.8   0:46.77 python
225007 ivanpu    20   0   21.0g   3.4g   1.0g R  98.1  1.8   0:47.28 python
225007 ivanpu    20   0   21.0g   3.4g   1.0g R 100.0  1.8   0:47.79 python
225007 ivanpu    20   0   21.0g   3.4g   1.0g R 100.0  1.8   0:48.30 python
225007 ivanpu    20   0   21.0g   3.4g   1.0g R 100.0  1.8   0:48.82 python
225007 ivanpu    20   0   21.0g   3.4g   1.0g R 100.0  1.8   0:49.33 python
225007 ivanpu    20   0   21.0g   3.4g   1.0g R 100.0  1.8   0:49.85 python
225007 ivanpu    20   0   21.0g   3.4g   1.0g R 100.0  1.8   0:50.36 python
225007 ivanpu    20   0   21.0g   3.4g   1.0g R  98.1  1.8   0:50.87 python
225007 ivanpu    20   0   21.0g   3.4g   1.0g R 100.0  1.8   0:51.38 python
225007 ivanpu    20   0   21.0g   3.4g   1.0g R 102.0  1.8   0:51.90 python
225007 ivanpu    20   0   21.0g   3.4g   1.0g R  98.1  1.8   0:52.41 python
225007 ivanpu    20   0   21.0g   3.4g   1.0g R 102.0  1.8   0:52.93 python
225007 ivanpu    20   0   21.0g   3.4g   1.0g R  98.1  1.8   0:53.44 python
225007 ivanpu    20   0   21.0g   3.4g   1.0g R 100.0  1.8   0:53.95 python
225007 ivanpu    20   0   21.0g   3.4g   1.0g R 100.0  1.8   0:54.47 python
225007 ivanpu    20   0   21.0g   3.4g   1.0g R  98.0  1.8   0:54.97 python
225007 ivanpu    20   0   21.0g   3.4g   1.0g R 102.0  1.8   0:55.49 python
225007 ivanpu    20   0   21.0g   3.4g   1.0g R  98.1  1.8   0:56.00 python
225007 ivanpu    20   0   21.0g   3.4g   1.0g R 100.0  1.8   0:56.51 python
225007 ivanpu    20   0   21.0g   3.4g   1.0g R 100.0  1.8   0:57.03 python
225007 ivanpu    20   0   21.0g   3.4g   1.0g R 100.0  1.8   0:57.54 python
225007 ivanpu    20   0   21.0g   3.4g   1.0g R 100.0  1.8   0:58.06 python
225007 ivanpu    20   0   21.0g   3.4g   1.0g R 100.0  1.8   0:58.57 python
225007 ivanpu    20   0   21.0g   3.4g   1.0g R  98.1  1.8   0:59.08 python
225007 ivanpu    20   0   21.0g   3.4g   1.0g S 100.0  1.8   0:59.59 python
225007 ivanpu    20   0   21.0g   3.4g   1.0g S 102.0  1.8   1:00.11 python
225007 ivanpu    20   0   21.0g   3.4g   1.0g S  98.1  1.8   1:00.62 python
225007 ivanpu    20   0   21.0g   3.4g   1.0g S 100.0  1.8   1:01.13 python
225007 ivanpu    20   0   21.0g   3.4g   1.0g S 100.0  1.8   1:01.65 python
225007 ivanpu    20   0   21.0g   3.4g   1.0g S 102.0  1.8   1:02.17 python
225007 ivanpu    20   0   21.0g   3.4g   1.0g S  98.1  1.8   1:02.68 python
225007 ivanpu    20   0   21.0g   3.4g   1.0g S 100.0  1.8   1:03.19 python
225007 ivanpu    20   0   21.0g   3.4g   1.0g S  98.1  1.8   1:03.70 python
225007 ivanpu    20   0   21.0g   3.4g   1.0g S 100.0  1.8   1:04.21 python
225007 ivanpu    20   0   21.0g   3.4g   1.0g S 100.0  1.8   1:04.73 python
225007 ivanpu    20   0   21.0g   3.4g   1.0g S 100.0  1.8   1:05.24 python
225007 ivanpu    20   0   21.0g   3.4g   1.0g S 100.0  1.8   1:05.75 python
225007 ivanpu    20   0   21.0g   3.4g   1.0g S  98.1  1.8   1:06.26 python
225007 ivanpu    20   0   21.0g   3.4g   1.0g S 102.0  1.8   1:06.78 python
225007 ivanpu    20   0   21.0g   3.4g   1.0g S 100.0  1.8   1:07.30 python
225007 ivanpu    20   0   21.0g   3.4g   1.0g S 100.0  1.8   1:07.81 python
225007 ivanpu    20   0   21.0g   3.4g   1.0g S  98.1  1.8   1:08.32 python
225007 ivanpu    20   0   21.0g   3.4g   1.0g S 100.0  1.8   1:08.83 python
225007 ivanpu    20   0   21.0g   3.4g   1.0g S 100.0  1.8   1:09.35 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S 100.0  1.8   1:09.86 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S 100.0  1.8   1:10.38 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S 100.0  1.8   1:10.89 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S 102.0  1.8   1:11.41 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S  98.1  1.8   1:11.92 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S 100.0  1.8   1:12.43 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S  98.1  1.8   1:12.94 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S 102.0  1.8   1:13.46 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S  98.1  1.8   1:13.97 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S 100.0  1.8   1:14.48 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S  98.1  1.8   1:14.99 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S 102.0  1.8   1:15.51 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S 100.0  1.8   1:16.03 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S  98.0  1.8   1:16.53 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S 102.0  1.8   1:17.05 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S  98.1  1.8   1:17.56 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S 100.0  1.8   1:18.07 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S 100.0  1.8   1:18.59 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S 102.0  1.8   1:19.11 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S  98.1  1.8   1:19.62 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S  98.0  1.8   1:20.12 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S 100.0  1.8   1:20.64 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S 102.0  1.8   1:21.16 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S  98.0  1.8   1:21.66 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S 100.0  1.8   1:22.18 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S 102.0  1.8   1:22.70 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S  96.2  1.8   1:23.20 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S 102.0  1.8   1:23.72 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S  98.1  1.8   1:24.23 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S 100.0  1.8   1:24.74 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S 100.0  1.8   1:25.26 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S 100.0  1.8   1:25.77 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S 100.0  1.8   1:26.29 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S 102.0  1.8   1:26.81 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S  98.0  1.8   1:27.31 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S  98.1  1.8   1:27.82 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S 102.0  1.8   1:28.34 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S  98.1  1.8   1:28.85 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S 102.0  1.8   1:29.37 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S  98.1  1.8   1:29.88 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S 100.0  1.8   1:30.39 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S 100.0  1.8   1:30.91 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S 100.0  1.8   1:31.42 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S  98.1  1.8   1:31.93 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S 102.0  1.8   1:32.45 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S 100.0  1.8   1:32.96 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S  98.1  1.8   1:33.47 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S 102.0  1.8   1:33.99 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S  98.1  1.8   1:34.50 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S 102.0  1.8   1:35.02 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S  98.1  1.8   1:35.53 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S 100.0  1.8   1:36.04 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S  98.1  1.8   1:36.55 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S 100.0  1.8   1:37.06 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S 102.0  1.8   1:37.58 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S  98.1  1.8   1:38.09 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S 100.0  1.8   1:38.60 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S 100.0  1.8   1:39.12 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S 100.0  1.8   1:39.63 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S  98.1  1.8   1:40.14 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S 102.0  1.8   1:40.66 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S  98.1  1.8   1:41.17 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S 102.0  1.8   1:41.69 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S  98.1  1.8   1:42.20 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S 100.0  1.8   1:42.71 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S 102.0  1.8   1:43.23 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S  98.1  1.8   1:43.74 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S 100.0  1.8   1:44.25 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S 100.0  1.8   1:44.77 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S 100.0  1.8   1:45.28 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S  98.1  1.8   1:45.79 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S 102.0  1.8   1:46.31 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S  98.1  1.8   1:46.82 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S 100.0  1.8   1:47.33 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S 100.0  1.8   1:47.85 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S 100.0  1.8   1:48.36 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S 102.0  1.8   1:48.88 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S  96.2  1.8   1:49.38 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S 102.0  1.8   1:49.90 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S  98.1  1.8   1:50.41 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S 102.0  1.8   1:50.93 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S  98.1  1.8   1:51.44 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S 100.0  1.8   1:51.95 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S  98.1  1.8   1:52.46 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S 102.0  1.8   1:52.98 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S  98.1  1.8   1:53.49 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S 100.0  1.8   1:54.00 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S 102.0  1.8   1:54.52 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S  98.1  1.8   1:55.03 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S 102.0  1.8   1:55.55 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S  98.1  1.8   1:56.06 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S 100.0  1.8   1:56.57 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S 100.0  1.8   1:57.09 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S 100.0  1.8   1:57.60 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S 100.0  1.8   1:58.12 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S  98.0  1.8   1:58.62 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S 100.0  1.8   1:59.14 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S 100.0  1.8   1:59.65 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S 102.0  1.8   2:00.17 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S  98.1  1.8   2:00.68 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S 102.0  1.8   2:01.20 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S  96.2  1.8   2:01.70 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g R 102.0  1.8   2:02.22 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S  98.1  1.8   2:02.73 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S 102.0  1.8   2:03.25 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S  98.1  1.8   2:03.76 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S 102.0  1.8   2:04.28 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S  98.0  1.8   2:04.78 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S  98.1  1.8   2:05.29 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S 102.0  1.8   2:05.81 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S  98.1  1.8   2:06.32 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S 100.0  1.8   2:06.83 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S 100.0  1.8   2:07.35 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S 100.0  1.8   2:07.86 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S 100.0  1.8   2:08.37 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S 100.0  1.8   2:08.89 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S 100.0  1.8   2:09.40 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S  98.1  1.8   2:09.91 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S 102.0  1.8   2:10.43 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S 100.0  1.8   2:10.95 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S  98.0  1.8   2:11.45 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S 100.0  1.8   2:11.97 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S 100.0  1.8   2:12.48 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S 100.0  1.8   2:13.00 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S 100.0  1.8   2:13.51 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S 100.0  1.8   2:14.02 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S 100.0  1.8   2:14.54 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S 100.0  1.8   2:15.05 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S  98.1  1.8   2:15.56 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S 102.0  1.8   2:16.08 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S  98.1  1.8   2:16.59 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S 100.0  1.8   2:17.10 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S 100.0  1.8   2:17.62 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S 100.0  1.8   2:18.13 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S 100.0  1.8   2:18.64 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S  98.1  1.8   2:19.15 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S 102.0  1.8   2:19.67 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S  98.1  1.8   2:20.18 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S 102.0  1.8   2:20.70 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S  96.2  1.8   2:21.20 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S 102.0  1.8   2:21.72 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S 100.0  1.8   2:22.24 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S 100.0  1.8   2:22.75 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S  98.1  1.8   2:23.26 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S 100.0  1.8   2:23.77 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S 100.0  1.8   2:24.29 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S 100.0  1.8   2:24.80 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S 100.0  1.8   2:25.31 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S 100.0  1.8   2:25.83 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S 100.0  1.8   2:26.34 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S 100.0  1.8   2:26.86 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S  98.0  1.8   2:27.36 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S 100.0  1.8   2:27.88 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S 100.0  1.8   2:28.39 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S 100.0  1.8   2:28.91 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S 100.0  1.8   2:29.42 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S 100.0  1.8   2:29.93 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S 100.0  1.8   2:30.45 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S 100.0  1.8   2:30.96 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S  98.1  1.8   2:31.47 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S 102.0  1.8   2:31.99 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S  98.1  1.8   2:32.50 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S 100.0  1.8   2:33.01 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S 100.0  1.8   2:33.53 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S 100.0  1.8   2:34.04 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S 100.0  1.8   2:34.56 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S 100.0  1.8   2:35.07 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S 100.0  1.8   2:35.58 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S 100.0  1.8   2:36.10 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S 100.0  1.8   2:36.61 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S  98.1  1.8   2:37.12 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S 100.0  1.8   2:37.63 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S 100.0  1.8   2:38.15 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S 100.0  1.8   2:38.66 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S  98.1  1.8   2:39.17 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S 102.0  1.8   2:39.69 python
225007 ivanpu    20   0   21.0g   3.5g   1.0g S  98.1  1.8   2:40.20 python
