223658 ivanpu    20   0  773244  88628  60352 R  34.6  0.0   0:00.18 python
223658 ivanpu    20   0  941716 133448  72920 R  68.6  0.1   0:00.53 python
223658 ivanpu    20   0  976236 159716  73796 D  57.7  0.1   0:00.83 python
223658 ivanpu    20   0 1091224 194540  82284 D  60.8  0.1   0:01.14 python
223658 ivanpu    20   0 1145204 214872  84064 R  56.9  0.1   0:01.43 python
223658 ivanpu    20   0 1173868 224588  86908 R  38.5  0.1   0:01.63 python
223658 ivanpu    20   0 1579832 286376  95652 S  27.5  0.1   0:01.77 python
223658 ivanpu    20   0 7640584 361360 102752 R  76.5  0.2   0:02.16 python
223658 ivanpu    20   0 7640584 361536 102764 R  98.1  0.2   0:02.67 python
223658 ivanpu    20   0 7640584 361620 102848 R 102.0  0.2   0:03.19 python
223658 ivanpu    20   0 7946940 546604 102884 R  98.1  0.3   0:03.70 python
223658 ivanpu    20   0 7992324 547880 105484 R 102.0  0.3   0:04.22 python
223658 ivanpu    20   0 8442576 725572 227740 R  96.2  0.4   0:04.72 python
223658 ivanpu    20   0 8593984 856128 240420 R 102.0  0.4   0:05.24 python
223658 ivanpu    20   0 8771184 983648 254324 R  98.1  0.5   0:05.75 python
223658 ivanpu    20   0 9213724   1.1g 266488 R 102.0  0.6   0:06.27 python
223658 ivanpu    20   0 9166124 955404 267384 R  98.0  0.5   0:06.77 python
223658 ivanpu    20   0 9166636 956104 267384 R 100.0  0.5   0:07.29 python
223658 ivanpu    20   0 9167148 956364 267384 R 102.0  0.5   0:07.81 python
223658 ivanpu    20   0 9233196 956800 267384 R  98.1  0.5   0:08.32 python
223658 ivanpu    20   0 9364524 957292 267408 R 100.0  0.5   0:08.83 python
223658 ivanpu    20   0 9364524 958168 268248 R  98.1  0.5   0:09.34 python
223658 ivanpu    20   0 9458124   1.0g 268248 R 102.0  0.5   0:09.86 python
223658 ivanpu    20   0 9468044   1.0g 268412 R  98.0  0.5   0:10.36 python
223658 ivanpu    20   0 9468300   1.0g 268464 R 101.9  0.5   0:10.89 python
223658 ivanpu    20   0 9469068   1.0g 268464 R  98.0  0.5   0:11.39 python
223658 ivanpu    20   0 9470348   1.0g 268884 R 100.0  0.5   0:11.90 python
223658 ivanpu    20   0 9471116   1.0g 269020 R 100.0  0.5   0:12.42 python
223658 ivanpu    20   0 9471116   1.0g 269044 R 100.0  0.5   0:12.93 python
223658 ivanpu    20   0 9471628   1.0g 269076 R 100.0  0.5   0:13.45 python
223658 ivanpu    20   0 9473164   1.0g 269076 R 100.0  0.5   0:13.96 python
223658 ivanpu    20   0 9474444   1.0g 269088 R 100.0  0.5   0:14.48 python
223658 ivanpu    20   0 9474444   1.0g 269088 R 100.0  0.5   0:14.99 python
223658 ivanpu    20   0 9474444   1.0g 269088 R 100.0  0.5   0:15.50 python
223658 ivanpu    20   0 9474700   1.0g 269088 R  98.1  0.5   0:16.01 python
223658 ivanpu    20   0 9474700   1.0g 269276 R 100.0  0.5   0:16.52 python
223658 ivanpu    20   0 9474700   1.0g 269276 R  98.1  0.5   0:17.03 python
223658 ivanpu    20   0 9474700   1.0g 269276 R 102.0  0.5   0:17.55 python
223658 ivanpu    20   0 9474700   1.0g 269276 R  98.1  0.5   0:18.06 python
223658 ivanpu    20   0 9474700   1.0g 269276 R 102.0  0.5   0:18.58 python
223658 ivanpu    20   0 9475468   1.0g 269276 R 100.0  0.5   0:19.09 python
223658 ivanpu    20   0 9476236   1.0g 269276 R  98.1  0.5   0:19.60 python
223658 ivanpu    20   0 9477004   1.0g 269276 R 100.0  0.5   0:20.11 python
223658 ivanpu    20   0 9477772   1.0g 269276 R 100.0  0.5   0:20.63 python
223658 ivanpu    20   0 9478540   1.0g 269276 R 100.0  0.5   0:21.14 python
223658 ivanpu    20   0 9479052   1.0g 269296 R  98.1  0.5   0:21.65 python
223658 ivanpu    20   0 9479308   1.0g 269300 R 102.0  0.5   0:22.17 python
223658 ivanpu    20   0 9480076   1.0g 269300 R 100.0  0.5   0:22.68 python
223658 ivanpu    20   0 9480076   1.0g 269300 R 100.0  0.5   0:23.20 python
223658 ivanpu    20   0 9480332   1.0g 269300 R  98.0  0.5   0:23.70 python
223658 ivanpu    20   0 9480588   1.0g 269304 R 100.0  0.5   0:24.22 python
223658 ivanpu    20   0 9480588   1.0g 269308 R 100.0  0.5   0:24.73 python
223658 ivanpu    20   0 9481100   1.0g 269316 R 100.0  0.5   0:25.24 python
223658 ivanpu    20   0 9482124   1.0g 269316 R  98.1  0.5   0:25.75 python
223658 ivanpu    20   0 9482892   1.0g 269316 R 102.0  0.5   0:26.27 python
223658 ivanpu    20   0 9483660   1.0g 269316 R  98.1  0.5   0:26.78 python
223658 ivanpu    20   0 9484172   1.0g 269316 R 102.0  0.5   0:27.30 python
223658 ivanpu    20   0 9484940   1.0g 269316 R 100.0  0.6   0:27.81 python
223658 ivanpu    20   0 9485708   1.0g 269316 R  98.1  0.6   0:28.32 python
223658 ivanpu    20   0 9486476   1.0g 269316 R 100.0  0.6   0:28.83 python
223658 ivanpu    20   0 9487244   1.0g 269316 R 100.0  0.6   0:29.35 python
223658 ivanpu    20   0 9488012   1.0g 269316 R 100.0  0.6   0:29.86 python
223658 ivanpu    20   0 9488780   1.0g 269316 R 100.0  0.6   0:30.37 python
